Site,Location_ID,Lat,Long,Habitat,UK Name,Scientific_Name,Month_ID,Month 1 Days Detected (%),Conservation Status (IUCN GB)
Knepp,25,50.97433,-0.386824,other neutral grassland ,Long-tailed Tit,Aegithalos_caudatus,36,66.7,green
Knepp,27,50.971443,-0.392173,modified grassland,Long-tailed Tit,Aegithalos_caudatus,118,100,green
Knepp,28,50.969925,-0.391089,modified grassland,Long-tailed Tit,Aegithalos_caudatus,330,100,green
Knepp,29,50.96984,-0.387641,modified grassland,Long-tailed Tit,Aegithalos_caudatus,23,100,green
Knepp,30,50.970291,-0.378981,lowland mixed deciduous woodland,Long-tailed Tit,Aegithalos_caudatus,99,100,green
Knepp,31,50.970467,-0.383928,wet woodland ,Long-tailed Tit,Aegithalos_caudatus,42,83.3,green
Knepp,33,50.971291,-0.388367,bramble scrub,Long-tailed Tit,Aegithalos_caudatus,13,50,green
Knepp,34,50.962368,-0.379207,lowland mixed deciduous woodland,Long-tailed Tit,Aegithalos_caudatus,38,83.3,green
Knepp,35,50.968283,-0.375798,wet woodland ,Long-tailed Tit,Aegithalos_caudatus,15,83.3,green
Knepp,37,50.963235,-0.373844,mixed scrub,Long-tailed Tit,Aegithalos_caudatus,227,100,green
Knepp,38,50.967649,-0.384328,other neutral grassland ,Long-tailed Tit,Aegithalos_caudatus,30,33.3,green
Knepp,1,50.970786,-0.365226,other neutral grassland ,Magpie,Pica_pica,252,100,green
Knepp,2,50.967893,-0.368796,mixed scrub,Magpie,Pica_pica,85,100,green
Knepp,3,50.970471,-0.370462,wet woodland ,Magpie,Pica_pica,112,100,green
Knepp,4,50.971696,-0.370439,bramble scrub,Magpie,Pica_pica,94,100,green
Knepp,5,50.975371,-0.366484,modified grassland,Magpie,Pica_pica,66,100,green
Knepp,6,50.975175,-0.364672,modified grassland,Magpie,Pica_pica,207,100,green
Knepp,7,50.976056,-0.362541,wet woodland ,Magpie,Pica_pica,86,100,green
Knepp,8,50.977368,-0.361089,wet woodland ,Magpie,Pica_pica,116,100,green
Knepp,9,50.974935,-0.371197,lowland mixed deciduous woodland,Magpie,Pica_pica,130,100,green
Knepp,10,50.976519,-0.370451,mixed scrub,Magpie,Pica_pica,258,100,green
Knepp,11,50.976229,-0.374935,"other woodland, mixed",Magpie,Pica_pica,37,100,green
Knepp,12,50.978996,-0.375064,lowland mixed deciduous woodland,Magpie,Pica_pica,33,100,green
Knepp,13,50.974165,-0.379955,"other woodland, mixed",Magpie,Pica_pica,98,100,green
Knepp,14,50.971394,-0.375411,"other woodland, mixed",Magpie,Pica_pica,31,83.3,green
Knepp,16,50.978814,-0.390672,mixed scrub,Magpie,Pica_pica,211,100,green
Knepp,17,50.96658,-0.357639,"other woodland, mixed",Magpie,Pica_pica,47,83.3,green
Knepp,18,50.963607,-0.360491,other neutral grassland ,Magpie,Pica_pica,148,100,green
Knepp,19,50.969009,-0.358008,bramble scrub,Magpie,Pica_pica,110,100,green
Knepp,20,50.966678,-0.360799,bramble scrub,Magpie,Pica_pica,40,100,green
Knepp,21,50.977988,-0.383713,lowland meadows,Magpie,Pica_pica,153,100,green
Knepp,22,50.977833,-0.380611,lowland meadows,Magpie,Pica_pica,28,83.3,green
Knepp,23,50.976772,-0.38361,mixed scrub,Magpie,Pica_pica,156,100,green
Knepp,24,50.974794,-0.382577,lowland meadows,Magpie,Pica_pica,63,83.3,green
Knepp,25,50.97433,-0.386824,other neutral grassland ,Magpie,Pica_pica,128,100,green
Knepp,26,50.972617,-0.393717,"other woodland, mixed",Magpie,Pica_pica,3,33.3,green
Knepp,27,50.971443,-0.392173,modified grassland,Magpie,Pica_pica,168,100,green
Knepp,28,50.969925,-0.391089,modified grassland,Magpie,Pica_pica,116,100,green
Knepp,29,50.96984,-0.387641,modified grassland,Magpie,Pica_pica,140,100,green
Knepp,30,50.970291,-0.378981,lowland mixed deciduous woodland,Magpie,Pica_pica,43,100,green
Knepp,31,50.970467,-0.383928,wet woodland ,Magpie,Pica_pica,57,100,green
Knepp,32,50.970698,-0.38572,bramble scrub,Magpie,Pica_pica,41,100,green
Knepp,33,50.971291,-0.388367,bramble scrub,Magpie,Pica_pica,149,100,green
Knepp,34,50.962368,-0.379207,lowland mixed deciduous woodland,Magpie,Pica_pica,28,50,green
Knepp,36,50.965162,-0.372673,lowland mixed deciduous woodland,Magpie,Pica_pica,87,100,green
Knepp,37,50.963235,-0.373844,mixed scrub,Magpie,Pica_pica,45,100,green
Knepp,38,50.967649,-0.384328,other neutral grassland ,Magpie,Pica_pica,19,100,green
Knepp,5,50.975371,-0.366484,modified grassland,Mallard,Anas_platyrhynchos,79,83.3,amber
Knepp,6,50.975175,-0.364672,modified grassland,Mallard,Anas_platyrhynchos,14,66.7,amber
Knepp,7,50.976056,-0.362541,wet woodland ,Mallard,Anas_platyrhynchos,43,50,amber
Knepp,9,50.974935,-0.371197,lowland mixed deciduous woodland,Mallard,Anas_platyrhynchos,2,16.7,amber
Knepp,11,50.976229,-0.374935,"other woodland, mixed",Mallard,Anas_platyrhynchos,3,16.7,amber
Knepp,13,50.974165,-0.379955,"other woodland, mixed",Mallard,Anas_platyrhynchos,6,50,amber
Knepp,18,50.963607,-0.360491,other neutral grassland ,Mallard,Anas_platyrhynchos,7,33.3,amber
Knepp,22,50.977833,-0.380611,lowland meadows,Mallard,Anas_platyrhynchos,2,16.7,amber
Knepp,24,50.974794,-0.382577,lowland meadows,Mallard,Anas_platyrhynchos,13,50,amber
Knepp,31,50.970467,-0.383928,wet woodland ,Mallard,Anas_platyrhynchos,48,100,amber
Knepp,32,50.970698,-0.38572,bramble scrub,Mallard,Anas_platyrhynchos,10,66.7,amber
Knepp,34,50.962368,-0.379207,lowland mixed deciduous woodland,Mallard,Anas_platyrhynchos,6,50,amber
Knepp,21,50.977988,-0.383713,lowland meadows,Mistle Thrush,Turdus_viscivorus,10,66.7,red
Knepp,29,50.96984,-0.387641,modified grassland,Mistle Thrush,Turdus_viscivorus,6,50,red
Knepp,5,50.975371,-0.366484,modified grassland,Moorhen,Gallinula_chloropus,40,100,amber
Knepp,6,50.975175,-0.364672,modified grassland,Moorhen,Gallinula_chloropus,4,50,amber
Knepp,9,50.974935,-0.371197,lowland mixed deciduous woodland,Moorhen,Gallinula_chloropus,17,50,amber
Knepp,16,50.978814,-0.390672,mixed scrub,Moorhen,Gallinula_chloropus,3,33.3,amber
Knepp,24,50.974794,-0.382577,lowland meadows,Moorhen,Gallinula_chloropus,4,50,amber
Knepp,31,50.970467,-0.383928,wet woodland ,Moorhen,Gallinula_chloropus,42,100,amber
Knepp,5,50.975371,-0.366484,modified grassland,Mute Swan,Cygnus_olor,2,16.7,green
Knepp,6,50.975175,-0.364672,modified grassland,Nuthatch,Sitta_europaea,24,83.3,green
Knepp,7,50.976056,-0.362541,wet woodland ,Nuthatch,Sitta_europaea,6,66.7,green
Knepp,9,50.974935,-0.371197,lowland mixed deciduous woodland,Nuthatch,Sitta_europaea,48,100,green
Knepp,10,50.976519,-0.370451,mixed scrub,Nuthatch,Sitta_europaea,12,83.3,green
Knepp,11,50.976229,-0.374935,"other woodland, mixed",Nuthatch,Sitta_europaea,22,66.7,green
Knepp,12,50.978996,-0.375064,lowland mixed deciduous woodland,Nuthatch,Sitta_europaea,38,100,green
Knepp,13,50.974165,-0.379955,"other woodland, mixed",Nuthatch,Sitta_europaea,62,83.3,green
Knepp,14,50.971394,-0.375411,"other woodland, mixed",Nuthatch,Sitta_europaea,47,100,green
Knepp,17,50.96658,-0.357639,"other woodland, mixed",Nuthatch,Sitta_europaea,16,83.3,green
Knepp,24,50.974794,-0.382577,lowland meadows,Nuthatch,Sitta_europaea,44,100,green
Knepp,28,50.969925,-0.391089,modified grassland,Nuthatch,Sitta_europaea,15,66.7,green
Knepp,35,50.968283,-0.375798,wet woodland ,Nuthatch,Sitta_europaea,86,100,green
Knepp,38,50.967649,-0.384328,other neutral grassland ,Nuthatch,Sitta_europaea,28,83.3,green
Knepp,3,50.970471,-0.370462,wet woodland ,Pheasant,Phasianus_colchicus,4,16.7,introduced
Knepp,8,50.977368,-0.361089,wet woodland ,Pheasant,Phasianus_colchicus,22,83.3,introduced
Knepp,10,50.976519,-0.370451,mixed scrub,Pheasant,Phasianus_colchicus,11,66.7,introduced
Knepp,11,50.976229,-0.374935,"other woodland, mixed",Pheasant,Phasianus_colchicus,7,33.3,introduced
Knepp,13,50.974165,-0.379955,"other woodland, mixed",Pheasant,Phasianus_colchicus,10,83.3,introduced
Knepp,14,50.971394,-0.375411,"other woodland, mixed",Pheasant,Phasianus_colchicus,37,100,introduced
Knepp,16,50.978814,-0.390672,mixed scrub,Pheasant,Phasianus_colchicus,5,66.7,introduced
Knepp,25,50.97433,-0.386824,other neutral grassland ,Pheasant,Phasianus_colchicus,15,33.3,introduced
Knepp,26,50.972617,-0.393717,"other woodland, mixed",Pheasant,Phasianus_colchicus,5,33.3,introduced
Knepp,27,50.971443,-0.392173,modified grassland,Pheasant,Phasianus_colchicus,5,16.7,introduced
Knepp,28,50.969925,-0.391089,modified grassland,Pheasant,Phasianus_colchicus,5,33.3,introduced
Knepp,29,50.96984,-0.387641,modified grassland,Pheasant,Phasianus_colchicus,2,16.7,introduced
Knepp,30,50.970291,-0.378981,lowland mixed deciduous woodland,Pheasant,Phasianus_colchicus,7,50,introduced
Knepp,31,50.970467,-0.383928,wet woodland ,Pheasant,Phasianus_colchicus,8,50,introduced
Knepp,32,50.970698,-0.38572,bramble scrub,Pheasant,Phasianus_colchicus,3,33.3,introduced
Knepp,33,50.971291,-0.388367,bramble scrub,Pheasant,Phasianus_colchicus,5,50,introduced
Knepp,34,50.962368,-0.379207,lowland mixed deciduous woodland,Pheasant,Phasianus_colchicus,4,33.3,introduced
Knepp,35,50.968283,-0.375798,wet woodland ,Pheasant,Phasianus_colchicus,9,50,introduced
Knepp,37,50.963235,-0.373844,mixed scrub,Pheasant,Phasianus_colchicus,3,33.3,introduced
Knepp,38,50.967649,-0.384328,other neutral grassland ,Pheasant,Phasianus_colchicus,8,50,introduced
Knepp,1,50.970786,-0.365226,other neutral grassland ,Pied Wagtail,Motacilla_alba,7,33.3,green
Knepp,5,50.975371,-0.366484,modified grassland,Pied Wagtail,Motacilla_alba,7,66.7,green
Knepp,6,50.975175,-0.364672,modified grassland,Pied Wagtail,Motacilla_alba,8,66.7,green
Knepp,28,50.969925,-0.391089,modified grassland,Pied Wagtail,Motacilla_alba,9,50,green
Knepp,5,50.975371,-0.366484,modified grassland,Raven,Corvus_corax,8,16.7,green
Knepp,6,50.975175,-0.364672,modified grassland,Raven,Corvus_corax,17,33.3,green
Knepp,5,50.975371,-0.366484,modified grassland,Reed Warbler,Acrocephalus_scirpaceus,9,66.7,green
Knepp,7,50.976056,-0.362541,wet woodland ,Reed Warbler,Acrocephalus_scirpaceus,45,100,green
Knepp,8,50.977368,-0.361089,wet woodland ,Reed Warbler,Acrocephalus_scirpaceus,3,16.7,green
Knepp,9,50.974935,-0.371197,lowland mixed deciduous woodland,Reed Warbler,Acrocephalus_scirpaceus,10,66.7,green
Knepp,1,50.970786,-0.365226,other neutral grassland ,Robin,Erithacus_rubecula,19,83.3,green
Knepp,2,50.967893,-0.368796,mixed scrub,Robin,Erithacus_rubecula,11,66.7,green
Knepp,3,50.970471,-0.370462,wet woodland ,Robin,Erithacus_rubecula,15,66.7,green
Knepp,4,50.971696,-0.370439,bramble scrub,Robin,Erithacus_rubecula,42,83.3,green
Knepp,5,50.975371,-0.366484,modified grassland,Robin,Erithacus_rubecula,115,100,green
Knepp,6,50.975175,-0.364672,modified grassland,Robin,Erithacus_rubecula,205,100,green
Knepp,7,50.976056,-0.362541,wet woodland ,Robin,Erithacus_rubecula,213,100,green
Knepp,9,50.974935,-0.371197,lowland mixed deciduous woodland,Robin,Erithacus_rubecula,349,100,green
Knepp,10,50.976519,-0.370451,mixed scrub,Robin,Erithacus_rubecula,20,83.3,green
Knepp,11,50.976229,-0.374935,"other woodland, mixed",Robin,Erithacus_rubecula,109,100,green
Knepp,12,50.978996,-0.375064,lowland mixed deciduous woodland,Robin,Erithacus_rubecula,78,100,green
Knepp,13,50.974165,-0.379955,"other woodland, mixed",Robin,Erithacus_rubecula,75,83.3,green
Knepp,16,50.978814,-0.390672,mixed scrub,Robin,Erithacus_rubecula,292,100,green
Knepp,17,50.96658,-0.357639,"other woodland, mixed",Robin,Erithacus_rubecula,359,100,green
Knepp,18,50.963607,-0.360491,other neutral grassland ,Robin,Erithacus_rubecula,19,83.3,green
Knepp,19,50.969009,-0.358008,bramble scrub,Robin,Erithacus_rubecula,27,100,green
Knepp,20,50.966678,-0.360799,bramble scrub,Robin,Erithacus_rubecula,15,50,green
Knepp,21,50.977988,-0.383713,lowland meadows,Robin,Erithacus_rubecula,29,100,green
Knepp,22,50.977833,-0.380611,lowland meadows,Robin,Erithacus_rubecula,80,100,green
Knepp,23,50.976772,-0.38361,mixed scrub,Robin,Erithacus_rubecula,77,100,green
Knepp,25,50.97433,-0.386824,other neutral grassland ,Robin,Erithacus_rubecula,37,83.3,green
Knepp,26,50.972617,-0.393717,"other woodland, mixed",Robin,Erithacus_rubecula,36,83.3,green
Knepp,27,50.971443,-0.392173,modified grassland,Robin,Erithacus_rubecula,127,100,green
Knepp,28,50.969925,-0.391089,modified grassland,Robin,Erithacus_rubecula,181,100,green
Knepp,29,50.96984,-0.387641,modified grassland,Robin,Erithacus_rubecula,64,100,green
Knepp,30,50.970291,-0.378981,lowland mixed deciduous woodland,Robin,Erithacus_rubecula,56,66.7,green
Knepp,31,50.970467,-0.383928,wet woodland ,Robin,Erithacus_rubecula,74,83.3,green
Knepp,33,50.971291,-0.388367,bramble scrub,Robin,Erithacus_rubecula,93,100,green
Knepp,34,50.962368,-0.379207,lowland mixed deciduous woodland,Robin,Erithacus_rubecula,113,100,green
Knepp,35,50.968283,-0.375798,wet woodland ,Robin,Erithacus_rubecula,35,100,green
Knepp,36,50.965162,-0.372673,lowland mixed deciduous woodland,Robin,Erithacus_rubecula,116,100,green
Knepp,37,50.963235,-0.373844,mixed scrub,Robin,Erithacus_rubecula,92,100,green
Knepp,38,50.967649,-0.384328,other neutral grassland ,Robin,Erithacus_rubecula,11,100,green
Knepp,1,50.970786,-0.365226,other neutral grassland ,Rook,Corvus_frugilegus,11,50,amber
Knepp,6,50.975175,-0.364672,modified grassland,Rook,Corvus_frugilegus,30,100,amber
Knepp,7,50.976056,-0.362541,wet woodland ,Rook,Corvus_frugilegus,8,66.7,amber
Knepp,8,50.977368,-0.361089,wet woodland ,Rook,Corvus_frugilegus,14,100,amber
Knepp,16,50.978814,-0.390672,mixed scrub,Rook,Corvus_frugilegus,14,83.3,amber
Knepp,17,50.96658,-0.357639,"other woodland, mixed",Rook,Corvus_frugilegus,22,100,amber
Knepp,18,50.963607,-0.360491,other neutral grassland ,Rook,Corvus_frugilegus,51,100,amber
Knepp,20,50.966678,-0.360799,bramble scrub,Rook,Corvus_frugilegus,38,100,amber
Knepp,21,50.977988,-0.383713,lowland meadows,Rook,Corvus_frugilegus,12,50,amber
Knepp,26,50.972617,-0.393717,"other woodland, mixed",Rook,Corvus_frugilegus,156,100,amber
Knepp,27,50.971443,-0.392173,modified grassland,Rook,Corvus_frugilegus,14,83.3,amber
Knepp,28,50.969925,-0.391089,modified grassland,Rook,Corvus_frugilegus,38,66.7,amber
Knepp,37,50.963235,-0.373844,mixed scrub,Rook,Corvus_frugilegus,4,16.7,amber
Knepp,38,50.967649,-0.384328,other neutral grassland ,Rook,Corvus_frugilegus,81,83.3,amber
Knepp,28,50.969925,-0.391089,modified grassland,Skylark,Alauda_arvensis,13,66.7,red
Knepp,1,50.970786,-0.365226,other neutral grassland ,Song Thrush,Turdus_philomelos,27,83.3,amber
Knepp,2,50.967893,-0.368796,mixed scrub,Song Thrush,Turdus_philomelos,98,100,amber
Knepp,3,50.970471,-0.370462,wet woodland ,Song Thrush,Turdus_philomelos,8,50,amber
Knepp,4,50.971696,-0.370439,bramble scrub,Song Thrush,Turdus_philomelos,30,100,amber
Knepp,6,50.975175,-0.364672,modified grassland,Song Thrush,Turdus_philomelos,78,100,amber
Knepp,7,50.976056,-0.362541,wet woodland ,Song Thrush,Turdus_philomelos,27,83.3,amber
Knepp,8,50.977368,-0.361089,wet woodland ,Song Thrush,Turdus_philomelos,147,100,amber
Knepp,9,50.974935,-0.371197,lowland mixed deciduous woodland,Song Thrush,Turdus_philomelos,49,100,amber
Knepp,10,50.976519,-0.370451,mixed scrub,Song Thrush,Turdus_philomelos,284,100,amber
Knepp,11,50.976229,-0.374935,"other woodland, mixed",Song Thrush,Turdus_philomelos,39,83.3,amber
Knepp,12,50.978996,-0.375064,lowland mixed deciduous woodland,Song Thrush,Turdus_philomelos,131,100,amber
Knepp,13,50.974165,-0.379955,"other woodland, mixed",Song Thrush,Turdus_philomelos,46,100,amber
Knepp,14,50.971394,-0.375411,"other woodland, mixed",Song Thrush,Turdus_philomelos,525,100,amber
Knepp,16,50.978814,-0.390672,mixed scrub,Song Thrush,Turdus_philomelos,37,100,amber
Knepp,17,50.96658,-0.357639,"other woodland, mixed",Song Thrush,Turdus_philomelos,27,83.3,amber
Knepp,18,50.963607,-0.360491,other neutral grassland ,Song Thrush,Turdus_philomelos,11,50,amber
Knepp,19,50.969009,-0.358008,bramble scrub,Song Thrush,Turdus_philomelos,78,100,amber
Knepp,20,50.966678,-0.360799,bramble scrub,Song Thrush,Turdus_philomelos,183,100,amber
Knepp,21,50.977988,-0.383713,lowland meadows,Song Thrush,Turdus_philomelos,136,100,amber
Knepp,22,50.977833,-0.380611,lowland meadows,Song Thrush,Turdus_philomelos,87,100,amber
Knepp,23,50.976772,-0.38361,mixed scrub,Song Thrush,Turdus_philomelos,157,100,amber
Knepp,24,50.974794,-0.382577,lowland meadows,Song Thrush,Turdus_philomelos,104,100,amber
Knepp,25,50.97433,-0.386824,other neutral grassland ,Song Thrush,Turdus_philomelos,5,50,amber
Knepp,26,50.972617,-0.393717,"other woodland, mixed",Song Thrush,Turdus_philomelos,19,66.7,amber
Knepp,27,50.971443,-0.392173,modified grassland,Song Thrush,Turdus_philomelos,14,50,amber
Knepp,28,50.969925,-0.391089,modified grassland,Song Thrush,Turdus_philomelos,22,83.3,amber
Knepp,29,50.96984,-0.387641,modified grassland,Song Thrush,Turdus_philomelos,110,100,amber
Knepp,30,50.970291,-0.378981,lowland mixed deciduous woodland,Song Thrush,Turdus_philomelos,1,16.7,amber
Knepp,31,50.970467,-0.383928,wet woodland ,Song Thrush,Turdus_philomelos,128,100,amber
Knepp,32,50.970698,-0.38572,bramble scrub,Song Thrush,Turdus_philomelos,292,100,amber
Knepp,33,50.971291,-0.388367,bramble scrub,Song Thrush,Turdus_philomelos,151,100,amber
Knepp,34,50.962368,-0.379207,lowland mixed deciduous woodland,Song Thrush,Turdus_philomelos,35,83.3,amber
Knepp,35,50.968283,-0.375798,wet woodland ,Song Thrush,Turdus_philomelos,181,100,amber
Knepp,36,50.965162,-0.372673,lowland mixed deciduous woodland,Song Thrush,Turdus_philomelos,44,100,amber
Knepp,37,50.963235,-0.373844,mixed scrub,Song Thrush,Turdus_philomelos,547,100,amber
Knepp,38,50.967649,-0.384328,other neutral grassland ,Song Thrush,Turdus_philomelos,160,100,amber
Knepp,26,50.972617,-0.393717,"other woodland, mixed",Sparrowhawk,Accipiter_nisus,31,66.7,amber
Knepp,36,50.965162,-0.372673,lowland mixed deciduous woodland,Sparrowhawk,Accipiter_nisus,8,83.3,amber
Knepp,4,50.971696,-0.370439,bramble scrub,Spotted Flycatcher,Muscicapa_striata,62,50,red
Knepp,11,50.976229,-0.374935,"other woodland, mixed",Spotted Flycatcher,Muscicapa_striata,44,83.3,red
Knepp,12,50.978996,-0.375064,lowland mixed deciduous woodland,Spotted Flycatcher,Muscicapa_striata,253,100,red
Knepp,16,50.978814,-0.390672,mixed scrub,Spotted Flycatcher,Muscicapa_striata,12,66.7,red
Knepp,17,50.96658,-0.357639,"other woodland, mixed",Spotted Flycatcher,Muscicapa_striata,157,100,red
Knepp,26,50.972617,-0.393717,"other woodland, mixed",Spotted Flycatcher,Muscicapa_striata,373,100,red
Knepp,28,50.969925,-0.391089,modified grassland,Spotted Flycatcher,Muscicapa_striata,42,100,red
Knepp,30,50.970291,-0.378981,lowland mixed deciduous woodland,Spotted Flycatcher,Muscicapa_striata,7,66.7,red
Knepp,35,50.968283,-0.375798,wet woodland ,Spotted Flycatcher,Muscicapa_striata,39,66.7,red
Knepp,1,50.970786,-0.365226,other neutral grassland ,Starling,Sturnus_vulgaris,14,33.3,red
Knepp,6,50.975175,-0.364672,modified grassland,Starling,Sturnus_vulgaris,87,83.3,red
Knepp,7,50.976056,-0.362541,wet woodland ,Starling,Sturnus_vulgaris,4,33.3,red
Knepp,8,50.977368,-0.361089,wet woodland ,Starling,Sturnus_vulgaris,7,50,red
Knepp,18,50.963607,-0.360491,other neutral grassland ,Starling,Sturnus_vulgaris,10,16.7,red
Knepp,38,50.967649,-0.384328,other neutral grassland ,Starling,Sturnus_vulgaris,49,50,red
Knepp,2,50.967893,-0.368796,mixed scrub,Stock Dove,Columba_oenas,48,100,amber
Knepp,3,50.970471,-0.370462,wet woodland ,Stock Dove,Columba_oenas,294,100,amber
Knepp,4,50.971696,-0.370439,bramble scrub,Stock Dove,Columba_oenas,54,83.3,amber
Knepp,5,50.975371,-0.366484,modified grassland,Stock Dove,Columba_oenas,70,100,amber
Knepp,6,50.975175,-0.364672,modified grassland,Stock Dove,Columba_oenas,193,100,amber
Knepp,7,50.976056,-0.362541,wet woodland ,Stock Dove,Columba_oenas,201,100,amber
Knepp,8,50.977368,-0.361089,wet woodland ,Stock Dove,Columba_oenas,145,100,amber
Knepp,9,50.974935,-0.371197,lowland mixed deciduous woodland,Stock Dove,Columba_oenas,126,100,amber
Knepp,10,50.976519,-0.370451,mixed scrub,Stock Dove,Columba_oenas,33,100,amber
Knepp,11,50.976229,-0.374935,"other woodland, mixed",Stock Dove,Columba_oenas,77,100,amber
Knepp,12,50.978996,-0.375064,lowland mixed deciduous woodland,Stock Dove,Columba_oenas,98,100,amber
Knepp,13,50.974165,-0.379955,"other woodland, mixed",Stock Dove,Columba_oenas,96,100,amber
Knepp,14,50.971394,-0.375411,"other woodland, mixed",Stock Dove,Columba_oenas,146,100,amber
Knepp,17,50.96658,-0.357639,"other woodland, mixed",Stock Dove,Columba_oenas,23,83.3,amber
Knepp,18,50.963607,-0.360491,other neutral grassland ,Stock Dove,Columba_oenas,9,83.3,amber
Knepp,19,50.969009,-0.358008,bramble scrub,Stock Dove,Columba_oenas,20,66.7,amber
Knepp,20,50.966678,-0.360799,bramble scrub,Stock Dove,Columba_oenas,25,100,amber
Knepp,21,50.977988,-0.383713,lowland meadows,Stock Dove,Columba_oenas,26,100,amber
Knepp,23,50.976772,-0.38361,mixed scrub,Stock Dove,Columba_oenas,16,66.7,amber
Knepp,24,50.974794,-0.382577,lowland meadows,Stock Dove,Columba_oenas,60,100,amber
Knepp,26,50.972617,-0.393717,"other woodland, mixed",Stock Dove,Columba_oenas,107,100,amber
Knepp,27,50.971443,-0.392173,modified grassland,Stock Dove,Columba_oenas,140,100,amber
Knepp,28,50.969925,-0.391089,modified grassland,Stock Dove,Columba_oenas,87,100,amber
Knepp,29,50.96984,-0.387641,modified grassland,Stock Dove,Columba_oenas,78,100,amber
Knepp,30,50.970291,-0.378981,lowland mixed deciduous woodland,Stock Dove,Columba_oenas,102,100,amber
Knepp,31,50.970467,-0.383928,wet woodland ,Stock Dove,Columba_oenas,61,100,amber
Knepp,33,50.971291,-0.388367,bramble scrub,Stock Dove,Columba_oenas,268,100,amber
Knepp,35,50.968283,-0.375798,wet woodland ,Stock Dove,Columba_oenas,231,100,amber
Knepp,36,50.965162,-0.372673,lowland mixed deciduous woodland,Stock Dove,Columba_oenas,199,100,amber
Knepp,37,50.963235,-0.373844,mixed scrub,Stock Dove,Columba_oenas,23,83.3,amber
Knepp,38,50.967649,-0.384328,other neutral grassland ,Stock Dove,Columba_oenas,21,100,amber
Knepp,1,50.970786,-0.365226,other neutral grassland ,Swallow,Hirundo_rustica,11,83.3,green
Knepp,5,50.975371,-0.366484,modified grassland,Swallow,Hirundo_rustica,10,66.7,green
Knepp,6,50.975175,-0.364672,modified grassland,Swallow,Hirundo_rustica,24,83.3,green
Knepp,7,50.976056,-0.362541,wet woodland ,Swallow,Hirundo_rustica,6,50,green
Knepp,27,50.971443,-0.392173,modified grassland,Swallow,Hirundo_rustica,3,33.3,green
Knepp,33,50.971291,-0.388367,bramble scrub,Swallow,Hirundo_rustica,3,16.7,green
Knepp,11,50.976229,-0.374935,"other woodland, mixed",Swift,Apus_apus,4,16.7,red
Knepp,12,50.978996,-0.375064,lowland mixed deciduous woodland,Swift,Apus_apus,1,16.7,red
Knepp,36,50.965162,-0.372673,lowland mixed deciduous woodland,Swift,Apus_apus,6,33.3,red
Knepp,1,50.970786,-0.365226,other neutral grassland ,Tawny Owl,Strix_aluco,137,83.3,amber
Knepp,3,50.970471,-0.370462,wet woodland ,Tawny Owl,Strix_aluco,36,50,amber
Knepp,5,50.975371,-0.366484,modified grassland,Tawny Owl,Strix_aluco,3,33.3,amber
Knepp,8,50.977368,-0.361089,wet woodland ,Tawny Owl,Strix_aluco,5,33.3,amber
Knepp,11,50.976229,-0.374935,"other woodland, mixed",Tawny Owl,Strix_aluco,9,33.3,amber
Knepp,13,50.974165,-0.379955,"other woodland, mixed",Tawny Owl,Strix_aluco,16,83.3,amber
Knepp,14,50.971394,-0.375411,"other woodland, mixed",Tawny Owl,Strix_aluco,159,83.3,amber
Knepp,19,50.969009,-0.358008,bramble scrub,Tawny Owl,Strix_aluco,4,50,amber
Knepp,20,50.966678,-0.360799,bramble scrub,Tawny Owl,Strix_aluco,10,83.3,amber
Knepp,21,50.977988,-0.383713,lowland meadows,Tawny Owl,Strix_aluco,26,50,amber
Knepp,23,50.976772,-0.38361,mixed scrub,Tawny Owl,Strix_aluco,12,66.7,amber
Knepp,24,50.974794,-0.382577,lowland meadows,Tawny Owl,Strix_aluco,10,50,amber
Knepp,25,50.97433,-0.386824,other neutral grassland ,Tawny Owl,Strix_aluco,11,66.7,amber
Knepp,26,50.972617,-0.393717,"other woodland, mixed",Tawny Owl,Strix_aluco,255,100,amber
Knepp,27,50.971443,-0.392173,modified grassland,Tawny Owl,Strix_aluco,1297,100,amber
Knepp,28,50.969925,-0.391089,modified grassland,Tawny Owl,Strix_aluco,177,100,amber
Knepp,29,50.96984,-0.387641,modified grassland,Tawny Owl,Strix_aluco,8,50,amber
Knepp,32,50.970698,-0.38572,bramble scrub,Tawny Owl,Strix_aluco,6,33.3,amber
Knepp,34,50.962368,-0.379207,lowland mixed deciduous woodland,Tawny Owl,Strix_aluco,21,50,amber
Knepp,35,50.968283,-0.375798,wet woodland ,Tawny Owl,Strix_aluco,734,100,amber
Knepp,38,50.967649,-0.384328,other neutral grassland ,Tawny Owl,Strix_aluco,14,66.7,amber
Knepp,1,50.970786,-0.365226,other neutral grassland ,Treecreeper,Certhia_familiaris,52,100,green
Knepp,2,50.967893,-0.368796,mixed scrub,Treecreeper,Certhia_familiaris,7,66.7,green
Knepp,3,50.970471,-0.370462,wet woodland ,Treecreeper,Certhia_familiaris,22,66.7,green
Knepp,4,50.971696,-0.370439,bramble scrub,Treecreeper,Certhia_familiaris,54,83.3,green
Knepp,5,50.975371,-0.366484,modified grassland,Treecreeper,Certhia_familiaris,182,100,green
Knepp,6,50.975175,-0.364672,modified grassland,Treecreeper,Certhia_familiaris,228,100,green
Knepp,7,50.976056,-0.362541,wet woodland ,Treecreeper,Certhia_familiaris,148,100,green
